route,whse,region,total_time,on_time
3,1,3,46.630058257933435,1.0
4,2,5,43.44045951604519,1.0
1,0,0,50.04348258998649,0.0
1,0,1,43.069906583126496,1.0
0,0,1,44.672232708181895,1.0
3,1,3,44.95826132891171,1.0
5,2,4,46.01515948309661,1.0
0,0,0,40.580575806327175,1.0
3,1,3,41.355694228392046,1.0
1,0,0,45.38622180953165,1.0
4,2,5,44.14730021864912,1.0
1,0,1,45.010567964138666,1.0
5,2,5,41.80297977835531,1.0
5,2,4,42.43858681617951,1.0
2,1,3,41.984757063947114,1.0
0,0,1,48.32345268631883,0.0
2,1,3,41.599404350498446,1.0
3,1,2,39.01535298968412,1.0
4,2,5,41.908938427696654,1.0
2,1,3,51.895264796938505,0.0
1,0,0,41.62051708243018,1.0
3,1,2,51.55214568086434,0.0
1,0,0,41.928331777992376,1.0
5,2,4,48.45701437831876,0.0
2,1,3,44.89349324890097,1.0
4,2,5,42.12470041909329,1.0
0,0,1,46.986838321889884,1.0
2,1,3,45.657681394224994,1.0
5,2,4,45.93568875108321,1.0
1,0,1,45.201420137836735,1.0
0,0,1,44.81912480167663,1.0
2,1,2,41.79989441015196,1.0
0,0,0,45.0079131609661,1.0
0,0,1,45.18557996957584,1.0
3,1,3,48.33474214677862,0.0
3,1,2,53.844087577109576,0.0
0,0,1,47.73643926360444,1.0
4,2,5,40.94261159411549,1.0
2,1,2,44.847877083283734,1.0
3,1,3,43.01148250171598,1.0
0,0,0,43.09374224658514,1.0
5,2,5,41.41055947238198,1.0
5,2,4,38.87384869431799,1.0
4,2,4,43.9839086076198,1.0
1,0,0,39.81079278337993,1.0
0,0,1,50.69214656712022,0.0
3,1,2,54.366300361828486,0.0
5,2,5,41.34072931049902,1.0
0,0,1,46.89101281220354,1.0
2,1,2,48.24749915024021,0.0
3,1,2,44.49076893555821,1.0
5,2,4,41.18852567014952,1.0
4,2,5,44.516375779856034,1.0
3,1,2,43.38830953102982,1.0
1,0,1,44.69188481666476,1.0
5,2,5,45.731617887328696,1.0
3,1,3,50.44062314778221,0.0
2,1,3,41.18753850629555,1.0
4,2,5,45.66399732383263,1.0
4,2,5,40.33204605538946,1.0
4,2,4,52.51179385492912,0.0
1,0,1,44.403614947273894,1.0
5,2,4,52.41943380967201,0.0
3,1,2,46.69692222622525,1.0
2,1,3,43.21117615367761,1.0
2,1,2,41.52703098518557,1.0
3,1,2,39.05424232851866,1.0
0,0,1,44.34309973415141,1.0
3,1,3,45.771390532264604,1.0
5,2,5,51.518440196834774,0.0
5,2,5,46.005849481380245,1.0
4,2,4,45.269675532832906,1.0
3,1,3,45.983033673439735,1.0
3,1,3,41.87128614829543,1.0
1,0,1,46.22455063166968,1.0
3,1,2,50.35115589437654,0.0
5,2,5,47.65258219883191,1.0
5,2,5,44.45364948642658,1.0
3,1,2,45.68147167010184,1.0
5,2,4,49.207551635008585,0.0
4,2,5,49.329374062147274,0.0
1,0,0,44.5385318867187,1.0
1,0,0,40.85338166209246,1.0
1,0,1,46.02588251816928,1.0
4,2,4,43.87631530562775,1.0
0,0,0,46.513641932734664,1.0
2,1,3,44.93718333399472,1.0
5,2,4,46.26872552066628,1.0
5,2,4,43.431250463949105,1.0
2,1,3,43.5234018428811,1.0
4,2,5,45.82715306685923,1.0
5,2,4,43.86718507621622,1.0
1,0,0,52.905433867492306,0.0
4,2,4,47.08107610499265,1.0
3,1,2,40.846867946349285,1.0
0,0,1,41.74422831993872,1.0
0,0,0,46.974172277757,1.0
3,1,3,49.07599933440107,0.0
0,0,0,43.05847771405618,1.0
3,1,2,42.149844888197606,1.0
1,0,1,46.29272873783993,1.0
2,1,3,44.03378180749703,1.0
5,2,5,52.041081128811925,0.0
3,1,2,43.65748037168197,1.0
5,2,4,42.12780594105899,1.0
0,0,0,49.38253186390965,0.0
4,2,4,45.21610622809739,1.0
1,0,1,41.00982912288126,1.0
0,0,0,45.448003940320596,1.0
1,0,1,44.7959362746061,1.0
4,2,4,41.567540989496194,1.0
2,1,2,45.08721546583448,1.0
2,1,2,45.453278126016514,1.0
1,0,1,44.80775373706892,1.0
2,1,3,41.421714267595796,1.0
4,2,5,46.2480950738559,1.0
4,2,5,42.47956169784244,1.0
3,1,2,42.05949077147937,1.0
4,2,5,41.46720402934982,1.0
0,0,0,47.81656165743497,1.0
0,0,1,42.249780485882646,1.0
1,0,0,42.40905260495935,1.0
2,1,2,43.49652153170877,1.0
0,0,0,43.362880034378136,1.0
2,1,3,42.40779593716693,1.0
0,0,0,49.48267820825791,0.0
2,1,2,43.99174716201059,1.0
0,0,1,44.98705486197147,1.0
4,2,4,42.56646521604745,1.0
1,0,0,39.630057210478675,1.0
3,1,2,42.431719093873056,1.0
1,0,1,42.74019100749639,1.0
1,0,0,42.66827596174846,1.0
5,2,5,43.022082418936066,1.0
3,1,3,44.25537074576536,1.0
3,1,2,47.11869074656933,1.0
2,1,3,43.38558802427754,1.0
3,1,2,52.40218485080104,0.0
0,0,1,44.19295298198094,1.0
4,2,4,49.53894101682179,0.0
2,1,2,43.44758658900062,1.0
5,2,4,51.689724062932875,0.0
2,1,3,43.75856437947091,1.0
3,1,2,45.12672610901242,1.0
4,2,5,39.59725928697793,1.0
1,0,0,48.95724748792736,0.0
2,1,3,45.08656073721551,1.0
3,1,2,41.5765764067677,1.0
5,2,5,43.99093625236694,1.0
1,0,1,43.868111052391754,1.0
1,0,1,49.20590015114727,0.0
1,0,1,47.47684776608238,1.0
0,0,0,41.9901018576701,1.0
5,2,5,41.69681031389765,1.0
4,2,4,45.256453829665794,1.0
2,1,3,46.12008688221014,1.0
3,1,2,47.14158735692343,1.0
4,2,5,42.74600929666639,1.0
2,1,3,45.94450135760941,1.0
2,1,3,46.942802465271924,1.0
0,0,0,43.3502627016551,1.0
2,1,2,40.898472952479324,1.0
4,2,5,39.87854775249268,1.0
4,2,4,46.44111853942992,1.0
4,2,5,46.186385087506004,1.0
5,2,4,45.01610309209999,1.0
2,1,2,42.98547420748577,1.0
1,0,0,45.85155497051247,1.0
5,2,4,43.58914306173354,1.0
0,0,0,39.455585476475925,1.0
1,0,0,46.671502823392,1.0
1,0,0,43.38091212718889,1.0
0,0,1,44.9655994125742,1.0
3,1,2,42.858799622919186,1.0
4,2,5,46.11319835160017,1.0
1,0,1,45.53345619905252,1.0
2,1,3,45.041548922936975,1.0
1,0,0,50.777692086592154,0.0
3,1,2,45.75680499433677,1.0
0,0,0,41.719228793664534,1.0
5,2,4,48.26855545680911,0.0
0,0,0,48.802230941969476,0.0
2,1,3,50.03482145491342,0.0
2,1,2,44.589513061383165,1.0
2,1,3,40.5629145739307,1.0
5,2,4,44.01502561294357,1.0
2,1,3,46.31746220519431,1.0
2,1,3,46.415148146534605,1.0
3,1,2,44.34880883801895,1.0
2,1,2,42.08140650045513,1.0
2,1,2,49.15363986123351,0.0
4,2,4,39.778008866431165,1.0
4,2,4,44.571035012295326,1.0
4,2,4,49.05604858132825,0.0
3,1,3,42.917329984015325,1.0
5,2,5,40.96192701976848,1.0
0,0,1,46.9564559815408,1.0
2,1,2,43.807140952771746,1.0
4,2,4,43.71636506276118,1.0
2,1,2,51.966452213051596,0.0
4,2,4,44.46720723733473,1.0
1,0,0,48.480076913057644,0.0
3,1,2,41.27549057492026,1.0
1,0,1,43.72905731771046,1.0
2,1,3,48.43816412660241,0.0
0,0,0,44.266616639896256,1.0
4,2,4,47.23146667602724,1.0
2,1,2,40.41727916931743,1.0
4,2,4,44.449544307635136,1.0
2,1,3,44.38909328645753,1.0
0,0,1,39.38937687655202,1.0
0,0,1,47.35247789258981,1.0
5,2,5,41.21013575074632,1.0
4,2,5,45.104186871150304,1.0
2,1,3,43.132563024653756,1.0
5,2,5,45.68741248315908,1.0
2,1,3,47.41291796539992,1.0
4,2,4,44.28829366755034,1.0
4,2,5,41.7322054204475,1.0
5,2,5,39.11748774193471,1.0
2,1,3,45.059343018675804,1.0
0,0,0,43.1975296695368,1.0
4,2,5,43.097237417416174,1.0
2,1,2,41.02905600857659,1.0
5,2,5,45.079295086764155,1.0
4,2,5,47.78847943180216,1.0
5,2,5,45.46647282369137,1.0
2,1,3,41.30766704480392,1.0
3,1,2,44.40390708343993,1.0
4,2,5,44.14243646417978,1.0
1,0,0,43.390182465130735,1.0
5,2,5,49.217411034075575,0.0
5,2,5,47.04793027267503,1.0
4,2,4,42.76590398190268,1.0
4,2,4,46.52067836994456,1.0
2,1,2,53.91368837301986,0.0
2,1,2,39.787271980630244,1.0
3,1,3,47.17304169151261,1.0
5,2,4,45.788094069273235,1.0
5,2,4,48.96185143146329,0.0
2,1,2,42.57303753564814,1.0
0,0,0,45.85384923053592,1.0
5,2,4,47.75567873055971,1.0
3,1,3,47.48154335786175,1.0
2,1,3,45.02727072655047,1.0
3,1,2,40.8408108957165,1.0
2,1,2,43.249897245478095,1.0
3,1,3,45.85765263702814,1.0
1,0,1,48.244569680211576,0.0
4,2,4,41.135972139231846,1.0
5,2,5,41.02909652453144,1.0
4,2,4,46.78687974239877,1.0
0,0,1,42.558509619595846,1.0
2,1,3,42.934657967905025,1.0
5,2,4,41.8917126774103,1.0
1,0,1,40.72083851500913,1.0
1,0,1,43.57618023246431,1.0
2,1,3,51.440314512132375,0.0
5,2,5,43.27479153924652,1.0
2,1,3,46.183113953951114,1.0
4,2,5,51.46937091046677,0.0
4,2,4,40.49488000441409,1.0
3,1,3,43.40978741056011,1.0
5,2,5,47.057015229176265,1.0
0,0,0,43.471157593673276,1.0
0,0,1,42.865012014700525,1.0
1,0,0,49.25519318411601,0.0
0,0,0,43.27280701088761,1.0
2,1,2,45.123837070440196,1.0
3,1,2,42.45537618477364,1.0
5,2,4,43.83591459760667,1.0
5,2,4,50.312659558566175,0.0
0,0,0,43.163015198315534,1.0
2,1,2,40.87577687103802,1.0
5,2,4,46.01276894720404,1.0
2,1,2,44.234891920851396,1.0
1,0,1,40.86873790902628,1.0
2,1,3,41.75152170443438,1.0
4,2,4,48.56964996343595,0.0
2,1,2,40.692126182716095,1.0
4,2,5,41.97101941804441,1.0
5,2,4,44.23185978776566,1.0
5,2,4,41.727578530811655,1.0
4,2,4,40.15923315543942,1.0
3,1,2,45.71573441422746,1.0
1,0,1,48.32830807684001,0.0
5,2,5,43.96271603468662,1.0
2,1,2,43.825122040757535,1.0
1,0,0,42.72550708627748,1.0
2,1,2,47.114934354928835,1.0
4,2,4,43.099461610500526,1.0
1,0,0,47.67614159888606,1.0
5,2,5,47.63938206965382,1.0
3,1,3,42.78932912582412,1.0
1,0,0,43.1979354428417,1.0
4,2,4,45.153006869428594,1.0
0,0,1,47.97075544735493,1.0
2,1,3,41.92169282817889,1.0
4,2,5,41.74400107599742,1.0
2,1,2,42.91843865592554,1.0
5,2,5,43.338143863639644,1.0
3,1,2,45.7047836730853,1.0
4,2,4,43.43043703031221,1.0
1,0,0,47.704699486502406,1.0
5,2,5,48.69129046280495,0.0
4,2,5,39.27549952476132,1.0
4,2,5,44.478392477475424,1.0
5,2,4,42.334851200008146,1.0
1,0,0,44.201694775893344,1.0
3,1,3,39.30857275623185,1.0
4,2,5,51.92707739390256,0.0
5,2,5,40.811496266003346,1.0
5,2,4,45.34773845057674,1.0
4,2,5,44.91299472051701,1.0
5,2,5,42.162075284949175,1.0
2,1,2,39.65023687832013,1.0
5,2,4,42.38908003644352,1.0
1,0,1,41.44955133032833,1.0
2,1,3,43.45463739621819,1.0
0,0,0,41.18921645750906,1.0
1,0,1,46.24315189079262,1.0
1,0,1,42.29893371524304,1.0
4,2,5,42.66637415810733,1.0
2,1,3,43.362183640559984,1.0
1,0,1,46.531686342707765,1.0
0,0,1,46.565473052760346,1.0
2,1,2,43.50286843726005,1.0
2,1,2,42.99438122741953,1.0
3,1,2,51.38285608294131,0.0
0,0,0,42.883218633679064,1.0
2,1,3,44.07940213145438,1.0
5,2,5,41.40233464734527,1.0
0,0,0,51.22993723178713,0.0
1,0,0,44.35530777834378,1.0
3,1,2,40.951769463890024,1.0
1,0,0,53.27669988083833,0.0
1,0,0,44.64902423743914,1.0
0,0,0,46.14648793844667,1.0
5,2,5,44.093283516072376,1.0
4,2,4,46.32284684883076,1.0
4,2,5,43.973202881769154,1.0
2,1,3,40.45414394192752,1.0
0,0,1,45.45809595608044,1.0
1,0,1,42.734379162890406,1.0
5,2,5,44.23182933630065,1.0
0,0,0,44.75520086254221,1.0
0,0,1,46.33185640087102,1.0
2,1,2,46.62343029306338,1.0
0,0,0,47.78394118174846,1.0
2,1,2,38.78443264595402,1.0
5,2,5,48.22392529875541,0.0
1,0,1,47.90264225626114,1.0
5,2,5,42.86819697426363,1.0
4,2,5,47.05279513294188,1.0
1,0,1,45.57394653590867,1.0
1,0,0,41.68497134559984,1.0
2,1,3,43.13716965470398,1.0
1,0,0,47.33177574683931,1.0
5,2,4,51.2454226945747,0.0
0,0,0,43.652391384905414,1.0
5,2,5,40.408781080186245,1.0
0,0,0,41.303628605294385,1.0
0,0,1,46.01087274376799,1.0
5,2,4,39.03019587148095,1.0
2,1,3,44.87550603318775,1.0
3,1,2,42.834436304191804,1.0
4,2,5,44.16178698784339,1.0
1,0,0,42.0290478757244,1.0
0,0,1,41.33013505270494,1.0
4,2,4,40.79935122969939,1.0
2,1,3,39.1511733623814,1.0
2,1,3,45.51932911268893,1.0
0,0,0,44.49396867742596,1.0
2,1,2,44.02555607398823,1.0
0,0,0,45.06525336643567,1.0
3,1,3,51.388458802354236,0.0
5,2,5,48.860620073895504,0.0
3,1,3,43.24331229743295,1.0
5,2,4,43.40912118367614,1.0
1,0,0,45.09748041761145,1.0
5,2,5,50.130289314857734,0.0
0,0,1,49.43771775900515,0.0
3,1,3,42.06653199658486,1.0
0,0,0,41.20296667946529,1.0
1,0,1,47.67212580820375,1.0
0,0,0,46.54278806725996,1.0
1,0,0,46.74595391165248,1.0
2,1,3,44.02868367753918,1.0
3,1,2,50.55138313670592,0.0
2,1,2,40.76843901749398,1.0
4,2,5,42.811854355539715,1.0
0,0,1,48.480227540959184,0.0
1,0,0,43.70386017054016,1.0
2,1,3,44.53697091196168,1.0
3,1,3,45.843417012145544,1.0
4,2,4,44.74368346826984,1.0
1,0,1,50.615964600556666,0.0
5,2,5,43.790175672535646,1.0
0,0,1,46.98682556867966,1.0
0,0,0,42.046125725136115,1.0
3,1,3,40.93592628406533,1.0
0,0,0,49.79460416284217,0.0
2,1,3,42.38454741888805,1.0
0,0,1,49.80080687658422,0.0
1,0,0,48.77673745340691,0.0
5,2,5,45.09308378527726,1.0
5,2,4,39.89633194619073,1.0
2,1,2,43.70871036178003,1.0
2,1,2,43.622980576543696,1.0
2,1,2,45.50583126742006,1.0
3,1,3,47.697023036849565,1.0
2,1,2,45.27363717221392,1.0
1,0,1,43.45006707693687,1.0
4,2,4,43.89720610815331,1.0
2,1,3,44.40936359557618,1.0
4,2,4,45.283966546257865,1.0
4,2,4,44.46229913976838,1.0
4,2,5,41.88092676979106,1.0
3,1,2,41.03744058156825,1.0
4,2,5,45.48000942596276,1.0
3,1,2,46.09531771372905,1.0
3,1,3,41.90461617963287,1.0
0,0,1,42.97327914828004,1.0
0,0,1,44.68249588916967,1.0
2,1,2,46.876175275988295,1.0
2,1,2,46.358117343043716,1.0
1,0,0,45.53950197641908,1.0
4,2,4,47.27262588925979,1.0
5,2,5,41.12845144502425,1.0
0,0,1,42.67601810204059,1.0
5,2,4,44.911088237230416,1.0
3,1,2,41.09971118185896,1.0
3,1,2,51.05439451582566,0.0
2,1,3,45.15766524232818,1.0
4,2,4,42.97077011350989,1.0
0,0,0,42.02248789106663,1.0
5,2,4,42.07774265825589,1.0
2,1,3,49.557402759385354,0.0
1,0,0,47.82576134993735,1.0
2,1,3,42.561156287505995,1.0
0,0,0,41.688113589759965,1.0
3,1,3,44.09057826423641,1.0
4,2,4,47.55416959688577,1.0
4,2,4,44.1909426179348,1.0
2,1,2,47.559238337892275,1.0
2,1,3,44.62297301481535,1.0
1,0,1,47.812565497831585,1.0
5,2,5,44.62592539209554,1.0
1,0,1,44.1612088248411,1.0
3,1,3,44.310622998650004,1.0
4,2,5,41.43616184081917,1.0
4,2,5,45.53762453162602,1.0
2,1,2,40.24194486766247,1.0
4,2,5,43.10820130645346,1.0
4,2,5,39.98872978917063,1.0
0,0,1,46.53688432684196,1.0
0,0,0,46.05160113874237,1.0
3,1,3,51.76631329934735,0.0
4,2,5,41.197387551608855,1.0
5,2,4,42.7118528430358,1.0
3,1,2,40.73557686025395,1.0
5,2,4,48.06687506798811,0.0
0,0,1,41.697198368797004,1.0
1,0,1,50.05758783001304,0.0
2,1,3,46.52010860471199,1.0
0,0,0,46.967798826380715,1.0
3,1,2,40.28086848416619,1.0
1,0,1,44.770241918743395,1.0
1,0,0,50.39980071466992,0.0
0,0,0,45.09934272382502,1.0
0,0,0,46.558114313956125,1.0
2,1,3,46.424173226571355,1.0
3,1,3,41.853297433944874,1.0
0,0,0,48.32711350360489,0.0
2,1,2,41.08557616406009,1.0
4,2,5,47.419030288498334,1.0
0,0,1,54.12786159943905,0.0
3,1,2,41.42059058311263,1.0
0,0,0,41.538407993697895,1.0
0,0,1,41.76378347071225,1.0
5,2,4,41.52772704844736,1.0
3,1,2,43.16147177900399,1.0
5,2,5,44.7059675113421,1.0
3,1,2,49.58795829734653,0.0
0,0,0,46.841655520384144,1.0
2,1,2,44.55817302884684,1.0
5,2,4,48.308005493650775,0.0
2,1,2,43.234918539184356,1.0
2,1,3,48.068241928996024,0.0
5,2,5,41.014203415089256,1.0
4,2,4,43.01163969022697,1.0
4,2,5,42.61877306552801,1.0
3,1,3,43.82736937312791,1.0
5,2,4,46.49998495235244,1.0
5,2,4,46.12914032545754,1.0
2,1,2,48.11427686504685,0.0
0,0,0,42.59410501362564,1.0
0,0,1,43.36416498498233,1.0
0,0,1,43.53798509721341,1.0
1,0,0,48.81712823096418,0.0
0,0,1,47.820470620436126,1.0
2,1,3,41.91757693555801,1.0
5,2,5,41.589298538040474,1.0
4,2,5,40.45788073007273,1.0
2,1,2,48.644361434757826,0.0
2,1,2,45.64074548579497,1.0
5,2,4,42.3549327745944,1.0
0,0,1,50.77601978790731,0.0
0,0,0,46.85194679902946,1.0
4,2,5,42.10145642586479,1.0
1,0,1,47.172785555109265,1.0
1,0,1,42.608867096486485,1.0
5,2,4,47.47627049494257,1.0
1,0,0,46.4548522866026,1.0
1,0,1,49.20167614118918,0.0
1,0,0,42.57143623041027,1.0
3,1,3,38.8638805863882,1.0
3,1,3,46.30759669929659,1.0
5,2,5,46.67080197590246,1.0
2,1,2,47.79288664780623,1.0
3,1,2,44.43327393682671,1.0
0,0,1,45.93893552628575,1.0
5,2,5,48.71824683994268,0.0
1,0,0,44.95378610198577,1.0
5,2,4,39.98866601440393,1.0
2,1,2,44.59292241215434,1.0
0,0,0,44.39578903989689,1.0
4,2,5,51.91244818473669,0.0
3,1,3,42.143303421616345,1.0
2,1,2,46.58412125012996,1.0
1,0,0,48.50421292703936,0.0
4,2,4,47.55083188727602,1.0
0,0,1,38.99854576743293,1.0
5,2,5,44.53387584833932,1.0
4,2,5,48.250943403044936,0.0
4,2,5,43.948768465100855,1.0
2,1,2,44.2031669096782,1.0
1,0,0,43.354724053409804,1.0
2,1,2,44.78418573073902,1.0
2,1,3,37.62269617234848,1.0
1,0,1,43.86749605629066,1.0
0,0,0,46.90725807843877,1.0
5,2,5,52.01679574845661,0.0
3,1,3,38.28304015712734,1.0
2,1,2,44.09002651829561,1.0
3,1,2,47.19494353634084,1.0
2,1,3,43.550876971218834,1.0
0,0,1,43.45607050666962,1.0
1,0,1,42.25397008998193,1.0
1,0,1,45.936454577170366,1.0
3,1,2,43.224390119389724,1.0
3,1,3,51.93478025571818,0.0
3,1,3,50.89122262860127,0.0
5,2,5,48.723854422674385,0.0
2,1,3,41.925659310865115,1.0
1,0,1,44.95237286408231,1.0
3,1,3,49.52146026708286,0.0
3,1,3,46.31750207340209,1.0
3,1,3,48.87794037925551,0.0
2,1,3,44.866534980008986,1.0
3,1,2,43.83402246951147,1.0
2,1,2,39.80172559592953,1.0
5,2,5,43.12121944839568,1.0
2,1,3,40.107530193381656,1.0
4,2,4,43.907622041081225,1.0
3,1,3,43.1480284117777,1.0
3,1,2,49.1500315918611,0.0
5,2,4,44.404864474915684,1.0
4,2,4,42.91870480292587,1.0
2,1,2,51.43859143172458,0.0
5,2,5,47.13171686210492,1.0
4,2,5,49.22523737054681,0.0
5,2,5,44.76648663543291,1.0
4,2,4,47.91137736193804,1.0
0,0,1,44.60375357369754,1.0
4,2,4,45.13996000037031,1.0
5,2,4,47.74758968156323,1.0
3,1,2,50.50416484057568,0.0
1,0,0,43.612894683291984,1.0
1,0,0,43.26508801094072,1.0
5,2,4,43.07538836552385,1.0
1,0,1,42.013346253459744,1.0
5,2,5,49.29858521286145,0.0
4,2,4,45.46097914281696,1.0
0,0,0,43.20676496027534,1.0
3,1,2,46.03951176147476,1.0
5,2,4,41.66850374779865,1.0
3,1,3,49.47362837131112,0.0
1,0,0,42.9367890952895,1.0
4,2,5,45.58532409260078,1.0
1,0,0,48.723642742920276,0.0
0,0,0,49.710374857786604,0.0
1,0,0,42.0462872597074,1.0
3,1,3,53.301720276038,0.0
5,2,5,46.3776358385505,1.0
0,0,0,43.68184400502207,1.0
5,2,4,44.53613648095485,1.0
2,1,3,46.16585745897812,1.0
3,1,2,51.90911284269459,0.0
3,1,2,47.12300469749648,1.0
0,0,0,39.72006910250605,1.0
2,1,2,46.14385337965625,1.0
1,0,0,38.31191901977598,1.0
0,0,0,44.3295916250309,1.0
1,0,0,40.75207002045228,1.0
2,1,2,43.2907226328672,1.0
3,1,3,40.6231124690711,1.0
3,1,2,42.46231822353765,1.0
2,1,2,43.90550718447079,1.0
5,2,5,42.797355523328626,1.0
5,2,4,44.604400323903825,1.0
0,0,1,43.31677384319632,1.0
0,0,0,46.31038090475406,1.0
1,0,1,45.049764706889654,1.0
1,0,1,44.55630830789944,1.0
1,0,0,43.76365561095137,1.0
4,2,4,41.37631651168121,1.0
4,2,5,44.37756691602413,1.0
5,2,4,48.627067582949806,0.0
3,1,2,42.451543835314894,1.0
2,1,3,49.85190564346471,0.0
0,0,1,46.00322193751508,1.0
2,1,3,44.291228635261284,1.0
2,1,3,43.77372538868994,1.0
4,2,4,40.27712543409927,1.0
5,2,4,48.14518580622749,0.0
0,0,0,50.93438069154607,0.0
0,0,1,45.106604312729196,1.0
1,0,0,40.83463252400702,1.0
1,0,0,49.150186310346584,0.0
0,0,0,40.027633214264256,1.0
3,1,2,43.66640305876482,1.0
0,0,0,48.61582726176409,0.0
2,1,2,43.87547003950712,1.0
0,0,1,48.987957151993555,0.0
5,2,5,48.70767353902117,0.0
0,0,1,47.42995638197146,1.0
0,0,0,41.26117255847185,1.0
0,0,1,41.25524514494312,1.0
5,2,5,43.42224824714699,1.0
0,0,1,46.595556306346744,1.0
3,1,3,45.1753895753515,1.0
4,2,5,43.82533775304692,1.0
4,2,5,48.35866892493204,0.0
1,0,1,46.55232607376651,1.0
1,0,0,48.11301424291634,0.0
4,2,4,43.72483606969142,1.0
3,1,3,43.61257857353746,1.0
0,0,0,43.46347404881026,1.0
5,2,4,42.23953483785252,1.0
0,0,0,44.13869466137984,1.0
0,0,1,43.74065608697187,1.0
3,1,3,38.20349512117261,1.0
3,1,2,45.302587656729,1.0
3,1,2,46.463687584289886,1.0
5,2,4,47.76538819064792,1.0
4,2,5,43.66452885223754,1.0
3,1,3,44.06352680825109,1.0
0,0,0,45.70241975702451,1.0
0,0,0,43.64612291272406,1.0
1,0,1,43.73191593433999,1.0
2,1,3,54.08965463651157,0.0
3,1,3,43.937726303476595,1.0
4,2,5,45.0776999521005,1.0
2,1,2,45.41194530132998,1.0
0,0,1,45.2804840676354,1.0
5,2,4,43.728980169249475,1.0
1,0,0,43.16386148828414,1.0
3,1,3,40.72008473446635,1.0
4,2,4,43.679559994893815,1.0
0,0,1,44.04704263698519,1.0
4,2,4,53.35370735479579,0.0
0,0,0,41.07091562251719,1.0
2,1,2,43.10144477894035,1.0
5,2,5,44.99058172785917,1.0
3,1,2,44.449805380813,1.0
4,2,5,41.23547111947074,1.0
1,0,1,42.66319266326475,1.0
5,2,5,40.66572703158986,1.0
0,0,1,43.57493336511655,1.0
1,0,1,38.11213201594812,1.0
3,1,2,42.00850613114222,1.0
2,1,3,45.43661825812196,1.0
1,0,1,42.79029655524633,1.0
5,2,5,43.191780327098606,1.0
5,2,4,45.39855043957675,1.0
3,1,3,49.36340590755454,0.0
5,2,5,40.98919290423291,1.0
2,1,3,46.55331402025315,1.0
1,0,1,41.102644431569836,1.0
3,1,3,45.13680743535784,1.0
5,2,4,47.36873189569887,1.0
1,0,0,43.88876079504637,1.0
2,1,2,48.95873257455159,0.0
1,0,1,49.59292967677781,0.0
0,0,1,44.035786573165296,1.0
1,0,1,48.078213074939455,0.0
1,0,0,47.56170188762951,1.0
3,1,3,44.840802678530785,1.0
3,1,2,49.45234603499393,0.0
4,2,4,51.763873288482024,0.0
0,0,1,51.33701365239424,0.0
3,1,2,43.26866900521847,1.0
2,1,2,47.25398236288247,1.0
4,2,4,48.121067681880184,0.0
2,1,2,44.11937237221174,1.0
4,2,4,43.039714668079235,1.0
2,1,2,44.432410308418625,1.0
2,1,3,51.22308345584208,0.0
0,0,1,43.2147897554695,1.0
3,1,3,44.475643606485384,1.0
3,1,3,48.257535982605134,0.0
5,2,5,42.37123628827771,1.0
4,2,4,47.3434278764739,1.0
5,2,5,46.4925629565129,1.0
1,0,0,46.27999788900569,1.0
3,1,3,51.06126313183632,0.0
3,1,2,47.39551136982022,1.0
3,1,2,47.624810592807734,1.0
1,0,0,44.32129655753071,1.0
0,0,1,40.90773134877771,1.0
4,2,4,45.63853529318425,1.0
2,1,2,41.50128397408304,1.0
5,2,5,40.09200818536815,1.0
4,2,4,39.2028486728231,1.0
4,2,4,43.63860240118596,1.0
1,0,1,46.49359331315252,1.0
5,2,4,45.090534770754296,1.0
0,0,0,47.53036544764412,1.0
3,1,2,40.5809405197849,1.0
2,1,3,42.64642095305672,1.0
0,0,0,44.37144889649079,1.0
1,0,0,45.58262817881917,1.0
2,1,2,46.44224245824267,1.0
3,1,2,46.520474037235275,1.0
2,1,3,48.19118869767346,0.0
2,1,2,43.53978579785823,1.0
1,0,1,44.57165352403787,1.0
2,1,3,43.83907006396045,1.0
2,1,2,41.46070797710071,1.0
1,0,1,46.1753793236111,1.0
4,2,4,52.449883041204394,0.0
2,1,3,41.87155566967692,1.0
5,2,5,43.46476792404591,1.0
4,2,5,47.09318761634971,1.0
0,0,1,42.906649997169524,1.0
1,0,1,45.02078781924226,1.0
4,2,5,47.19804690703936,1.0
0,0,0,39.745682940522215,1.0
2,1,3,43.78879661495526,1.0
5,2,5,53.903117761851114,0.0
3,1,2,43.15521154448617,1.0
1,0,1,43.51892628129538,1.0
2,1,3,46.60565043539284,1.0
1,0,1,43.946197883646505,1.0
4,2,5,41.94433062092639,1.0
3,1,3,46.373216588952815,1.0
1,0,0,42.557348178595255,1.0
2,1,3,42.55538976109183,1.0
5,2,5,43.951348936015904,1.0
4,2,5,43.40386093205079,1.0
4,2,4,42.25511533435581,1.0
1,0,0,48.480502262172664,0.0
3,1,3,45.2948899411346,1.0
2,1,3,46.17388946393859,1.0
5,2,5,45.15118058539189,1.0
2,1,2,43.744758538818886,1.0
3,1,2,45.47549408772972,1.0
4,2,4,42.17260512632595,1.0
0,0,1,49.13146092975357,0.0
3,1,3,48.40948095780313,0.0
5,2,4,42.60179939922815,1.0
2,1,3,48.37988114402816,0.0
0,0,1,48.034584713478594,0.0
0,0,1,45.15781243502802,1.0
3,1,3,46.9098718964324,1.0
3,1,2,44.06487894511307,1.0
